mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
16.099746894836425,0.07166286829480224,0.8265194416046142,0.004419896828774324,log2,1,5,200,,log2,1,5,200,0.9455776020075316,0.9395305371647452,0.9436290875918609,0.9350867828509937,0.9437131864495643,0.9415074392129391,0.0037700373397750236,15,0.9827530538579023,0.9833339471805042,0.9827815376313328,0.9834524491611268,0.9828534927423465,0.9830348961146426,0.00029675405602993653
16.266686344146727,0.0884247896133229,0.8479820728302002,0.00952504636336114,sqrt,1,5,200,,sqrt,1,5,200,0.9457476638189136,0.9391168288033386,0.9435806479240998,0.9349777351748473,0.9438748653175777,0.9414595482077553,0.0039044331379534235,16,0.9827590316783142,0.9832993063790078,0.9827036992337336,0.9832967367615458,0.9828300648432025,0.9829777677791608,0.000264538651093615
8.119965553283691,0.06445984433650363,0.42185254096984864,0.013230391071498827,log2,1,5,100,,log2,1,5,100,0.9455042141053069,0.9389000185308246,0.943446851167203,0.9352855630882706,0.9439886129734948,0.9414250519730201,0.0037780470705486026,17,0.9826875335499095,0.9830826227775558,0.9825964076511523,0.9832967760536733,0.9826882996068511,0.9828703279278284,0.0002714802090275679
3.8809080600738524,0.03928478878378936,0.19788169860839844,0.005266371904827704,sqrt,1,2,50,20,sqrt,1,2,50,0.9460053557610819,0.9380941235826489,0.943611493419104,0.9347602329192153,0.9440449784762905,0.9413032368316682,0.004196770810731829,18,0.9844710810104264,0.9849692564043886,0.9844105367993837,0.9851318990005324,0.9846798825565316,0.9847325311542525,0.0002794072074268381
4.173364591598511,0.21119279281992517,0.2002547264099121,0.005618503866449057,log2,1,2,50,20,log2,1,2,50,0.9448907206260552,0.9386010332432835,0.9431892068044642,0.934696953812879,0.944818686444976,0.9412393201863315,0.003992737446080066,19,0.9847083368364425,0.9848580825512836,0.9843756972521641,0.9847609519377206,0.98434979380319,0.9846105724761601,0.0002081369630851391
8.054293394088745,0.025956806117183668,0.4099785804748535,0.005773694678674544,sqrt,1,5,100,,sqrt,1,5,100,0.9455433730630854,0.9392060913158237,0.9422519037188423,0.9353273657495422,0.943807100791362,0.9412271669277311,0.0036118743113747057,20,0.9826399503609726,0.9831461610353576,0.9825348466199728,0.9831294759274367,0.9826324734445082,0.9828165814776495,0.0002649507391355854
6.58570122718811,0.03413983854521582,0.3446547031402588,0.014003364356535045,log2,1,5,80,,log2,1,5,80,0.9452893042731072,0.9382495139406337,0.942892024094191,0.935026861240666,0.942887566678088,0.9408690540453373,0.0037067133763035065,21,0.9824771599668882,0.9828297484623683,0.9822860897955358,0.9831857081785195,0.9824141440636703,0.9826385700933965,0.0003275887315195016
6.4591631412506105,0.04809050322302599,0.3326967716217041,0.005495009204716973,sqrt,1,5,80,,sqrt,1,5,80,0.9450661148813606,0.9379071076824052,0.9425929372715544,0.9341775954253824,0.9433212070251112,0.9406129924571628,0.003995523853261076,22,0.9823227258199422,0.9828601600704595,0.9824876419452855,0.9830114705482242,0.9823033392482584,0.982597067526434,0.00028791011872500433
4.138663864135742,0.10233674175373442,0.20719547271728517,0.005958156460034352,log2,1,5,50,,log2,1,5,50,0.944624366976757,0.9379560553776215,0.9433292413637762,0.9336664168870034,0.9434439326373634,0.9406040026485043,0.004166465616713542,23,0.9821649657131609,0.9827007075163806,0.9821078903408057,0.982842038340478,0.9822555087573828,0.9824142221336416,0.0002987502125895097
4.031193685531616,0.020053842910018937,0.2126678466796875,0.00713357422160768,sqrt,1,5,50,,sqrt,1,5,50,0.9450866985890154,0.9380070357623865,0.9423229926292609,0.9348839664729023,0.9426387480365835,0.9405878882980299,0.0036510664398133816,24,0.9820845170645945,0.9826741258763743,0.981971287487618,0.9828203601434281,0.9822452108869065,0.9823591002917842,0.00033189374382697206
1.7252404689788818,0.019222064045880963,0.1139894962310791,0.039513048225520354,sqrt,1,2,20,,sqrt,1,2,20,0.9441776703257021,0.9386357415300892,0.9424319297886096,0.9341192038341493,0.9428556490093645,0.9404440388975829,0.003660083472158458,25,0.9883801260135706,0.9887135716220536,0.988319189644214,0.9884449343070223,0.9885540983153296,0.988482383980438,0.00013934290987857977
14.925007772445678,0.16840641205395598,0.7319462299346924,0.00963484681800109,log2,1,5,200,20,log2,1,5,200,0.9445093587910408,0.9373690602392751,0.9422651321944856,0.9339161487633146,0.9423906880651272,0.9400900776106486,0.003874920644466253,26,0.9784266652957305,0.9790576873004492,0.9784823460885559,0.9792720449924605,0.9784424089014799,0.9787362305157352,0.0003569455663574738
15.179806327819824,0.12894951394686135,0.7304944038391114,0.0040470911284951954,sqrt,1,5,200,20,sqrt,1,5,200,0.9442749509359922,0.9376442197590634,0.9424281709896952,0.9335572929468668,0.9422444220675873,0.940029811339841,0.0039054418806064558,27,0.978428684558084,0.9791166400398303,0.9784087639929666,0.9792181392690298,0.9785187601008821,0.9787381975921585,0.00035384751702226085
1.7558186054229736,0.02604322555412343,0.09301323890686035,0.0018986562630842784,log2,1,2,20,,log2,1,2,20,0.9432403162321029,0.9356525265381965,0.9423555314299477,0.9346205260630928,0.9437293502301854,0.939919650098705,0.003943683951501296,28,0.9883436728742351,0.9886695767261682,0.9881816307781962,0.9888528609409657,0.98839961167054,0.9884894705980211,0.00024024475707934908
7.552805614471436,0.13488778322573197,0.36496963500976565,0.003120848123439898,sqrt,1,5,100,20,sqrt,1,5,100,0.9437778500715511,0.937419057196067,0.9419832616781078,0.9339556823350966,0.9423650221010677,0.939900174676378,0.0036590715735214433,29,0.9781299298028024,0.9787971641696382,0.9783708229905563,0.9790336994524752,0.9786756106940075,0.9786014454218961,0.00031817088101941
7.755916357040405,0.059882468767797466,0.3663044452667236,0.003908491543317882,log2,1,5,100,20,log2,1,5,100,0.9439278132516681,0.9367578913552246,0.9418694926872792,0.9337194942326552,0.9420858681174057,0.9396721119288465,0.0038129262744809045,30,0.9782103640125196,0.9787574755953254,0.9781783092965648,0.979111824165974,0.9783293286990199,0.9785174603538808,0.0003621051723928743
1.5859066009521485,0.029699281913022624,0.07920432090759277,0.0016371462375899847,log2,1,2,20,20,log2,1,2,20,0.9444174220315723,0.9373218992913361,0.9414711515051772,0.9335352653616658,0.9415007624726236,0.9396493001324749,0.003802111453386268,31,0.9833072579059368,0.9836924508487704,0.9831862784706523,0.9840072699129491,0.9832403514969572,0.9834867217270531,0.0003151084223076415
5.844415330886841,0.06492432865061111,0.2923254489898682,0.005123019519748202,log2,1,5,80,20,log2,1,5,80,0.9433343916644245,0.9364471680187848,0.9419864658457571,0.9340474134036317,0.9416732686053586,0.9394977415075914,0.0035960708130359973,32,0.9779995161848172,0.9789095347065797,0.9782095063855455,0.9790267585360137,0.9780153043016108,0.9784321240229135,0.0004454117194608074
1.5599160194396973,0.013171520223811819,0.07912197113037109,0.0027270173484156054,sqrt,1,2,20,20,sqrt,1,2,20,0.9429975460965562,0.9370193932651665,0.9416283250638986,0.9324708624786263,0.9430959837385948,0.9394424221285684,0.00412890550471392,33,0.9831715546980615,0.9836629222875047,0.9831604394970672,0.9840338116017,0.9830928944779668,0.9834243245124599,0.0003665452655240916
6.270605564117432,0.07516669448540786,0.33003826141357423,0.0539499966745375,sqrt,1,5,80,20,sqrt,1,5,80,0.9437337063432641,0.9368894638323819,0.9419607870498127,0.9328709770657979,0.941751775848969,0.9394413420280451,0.003994793539991041,34,0.9781637663577096,0.9789941063543817,0.977932963337959,0.9789403925389447,0.9785075245283135,0.9785077506234616,0.0004177143937694979
3.9316092014312742,0.1745698554647461,0.20136938095092774,0.037752200383404405,log2,1,5,50,20,log2,1,5,50,0.9436638472585457,0.9360500091916112,0.9413655596431777,0.9336515820399686,0.9413836899292027,0.9392229376125012,0.003744030873389917,35,0.9778124069899592,0.9784234672551804,0.9779815286669952,0.9786703329635424,0.9779286459954274,0.978163276374221,0.0003274136978978262
3.679363489151001,0.030994667958183317,0.18128652572631837,0.0006121557622695186,sqrt,1,5,50,20,sqrt,1,5,50,0.9432379393229018,0.9363284591165815,0.9412070133804609,0.9321364706336377,0.9410025723188921,0.9387824909544948,0.004021192579045046,36,0.9778977120851019,0.9783139446583947,0.9777989382435586,0.9787790768802727,0.9782002063918883,0.9781979756518432,0.00034656066917255427
1.6274608612060546,0.021783768472837823,0.08474125862121581,0.0020257458944867813,sqrt,1,5,20,,sqrt,1,5,20,0.9424595279934279,0.9367747145293219,0.9414800326455057,0.9315148999946827,0.941044210516022,0.9386546771357921,0.004066449817882629,37,0.9808198348320466,0.981111230533412,0.98109234803042,0.9813006905233316,0.9810320753731055,0.9810712358584631,0.00015455145470400324
1.7306679725646972,0.08301203724840749,0.08760604858398438,0.004913742141814964,log2,1,5,20,,log2,1,5,20,0.942365828150028,0.9357101235381146,0.9409102325424851,0.9321790198122624,0.9405388604249074,0.9383408128935594,0.0038084720967528772,38,0.9808110146798292,0.9813075631561167,0.9804419289636999,0.9815075871175365,0.9810807401215137,0.9810297668077392,0.00037456298874655294
15.10289282798767,0.05307028785101182,0.7553661823272705,0.009122341075297753,log2,2,2,200,,log2,2,2,200,0.9415636619455882,0.9345320044798548,0.9403064822733956,0.9320714386980118,0.9401559933532591,0.937725916150022,0.0037273871957258105,39,0.9731123304770013,0.9738333734587574,0.973328902690145,0.974319744715714,0.9733440457549631,0.9735876794193162,0.00043556045140336297
7.501788139343262,0.049602028424961385,0.3810455322265625,0.0070738429389050365,log2,2,2,100,,log2,2,2,100,0.9417240262105733,0.9343503872795946,0.9400497120981127,0.932119055836519,0.9397779194784195,0.9376042201806438,0.003697368185880539,40,0.9731856417358486,0.9735294946218103,0.9729508928572581,0.9741630902944769,0.9730785312329063,0.9733815301484601,0.0004355132229477242
15.101153898239136,0.04698573923067368,0.7494171142578125,0.00411356641777098,sqrt,2,2,200,,sqrt,2,2,200,0.9420645535580058,0.9343646924967483,0.9401636448321303,0.9312125536925906,0.9400771236202627,0.9375765136399477,0.004096451675603333,41,0.9731640943003422,0.9738346691376841,0.9731457263977566,0.9741742944937053,0.9731944705805107,0.973502650982,0.0004238707368795921
7.400152254104614,0.04585635798057108,0.37025132179260256,0.003788244483721354,sqrt,2,2,100,,sqrt,2,2,100,0.9415350947941751,0.9346188017992481,0.9401141618668627,0.9309712953932671,0.9394253811691785,0.9373329470045462,0.003939763401736376,42,0.9729062092718506,0.9735149001888732,0.9732579292201392,0.9739816105916683,0.9729745276216901,0.9733270353788444,0.0003924012967468788
6.083954906463623,0.06387389557355579,0.303104305267334,0.009825599259633172,log2,2,2,80,,log2,2,2,80,0.9412783885594025,0.9339606999399074,0.9400448414755725,0.9313325148690844,0.939541669475396,0.9372316228638725,0.0038762156495179196,43,0.9727115329721556,0.9734802220859202,0.9730484536391056,0.9737627817117028,0.972966258154256,0.9731938497126281,0.0003771631290394459
5.990646076202393,0.032537110615359854,0.30159964561462405,0.016234061522064466,sqrt,2,2,80,,sqrt,2,2,80,0.941337004090545,0.9342068468983286,0.939234141287305,0.931832395997531,0.9390216992780696,0.9371264175103559,0.003530274442166771,44,0.9729011482168747,0.9735678772580686,0.9728311873752058,0.9739647057072661,0.9728021248953997,0.9732134086905629,0.00046964864955875517
14.823897981643677,0.03203467358171646,0.7344924926757812,0.02035035053034708,sqrt,2,5,200,,sqrt,2,5,200,0.9414139497354488,0.9341885265153316,0.9393509489762357,0.9307954568840529,0.9394240255364181,0.9370345815294975,0.003931426514100658,45,0.9720162480415041,0.9724795205765172,0.971884184024318,0.9727774651442973,0.9718452789067973,0.9722005393386868,0.0003663134881092205
3.7331087589263916,0.045002594870493344,0.1861799716949463,0.004303680624309634,sqrt,2,2,50,,sqrt,2,2,50,0.9421552886524334,0.9339005509033169,0.939233869161006,0.9306735289216351,0.9390253075248901,0.9369977090326562,0.004130371359924879,46,0.9724994810939527,0.9733162649414099,0.9726617811366823,0.973518703906358,0.9723136236225065,0.9728619709401819,0.00047113498177495404
1.487661075592041,0.024275635763736925,0.0749587059020996,0.0038773820623032827,log2,1,5,20,20,log2,1,5,20,0.9402362475878335,0.9343291648215379,0.9404584989776084,0.9303388104749282,0.9395877407956588,0.9369900925315134,0.004015849392175239,47,0.9765914455525673,0.9772326923612891,0.9763111790801887,0.9773645791893284,0.9764727837881687,0.9767945359943084,0.0004231629384111921
13.592415809631348,0.33910077832675595,0.6700262546539306,0.011020258343738206,log2,2,5,200,,log2,2,5,200,0.941722547187051,0.933553393144997,0.9394681750308316,0.9310725845350589,0.9390802338709812,0.9369793867537839,0.003993317950078588,48,0.9718572769389521,0.9722798276387804,0.9718616383517561,0.9728412387492372,0.9718821717167127,0.9721444306790877,0.0003834272701666049
7.533046531677246,0.04165409477317236,0.371173620223999,0.010452167545719907,log2,2,5,100,,log2,2,5,100,0.9413044483648887,0.9334952987630046,0.9395429720164744,0.9303097095412614,0.9389519457016823,0.9367208748774623,0.004134209415054068,49,0.9716027428253571,0.9722082581757068,0.9717612393377442,0.9724877371002273,0.9715637380659539,0.9719247431009979,0.000362790665313628
7.381556415557862,0.0704695221426836,0.3678761959075928,0.006635185623784879,sqrt,2,5,100,,sqrt,2,5,100,0.9406728202354364,0.9335925762300277,0.9394749629616452,0.9303404449426704,0.9391715484495415,0.9366504705638643,0.00399199271011866,50,0.9716106752607395,0.9721005755273336,0.9715892466533343,0.9725051965030956,0.9715927332548726,0.971879685439875,0.00036854287203316093
6.09476146697998,0.10515926199758939,0.30588831901550295,0.01593411045834675,sqrt,2,5,80,,sqrt,2,5,80,0.9415791040222463,0.9338271974042608,0.9395716357464159,0.9303297867883267,0.9379168205957878,0.9366449089114075,0.004058325670972674,51,0.9716319585798334,0.972183035737547,0.9716776921684569,0.9724736348967875,0.971257674627921,0.9718447992021092,0.00043076198569721324
1.4879243850708008,0.020412665538300314,0.07331547737121583,0.0011400668752351614,sqrt,1,5,20,20,sqrt,1,5,20,0.9422691928168194,0.9346513493985026,0.9383888527461475,0.9299070142115978,0.9379707151795432,0.9366374248705223,0.004142581230848907,52,0.976988796172223,0.9770589617122961,0.9763560488477762,0.9777364592603665,0.9761714247603875,0.9768623381506097,0.0005572127675699707
14.176969623565673,0.08422703228186727,0.6765123844146729,0.0038064039936534697,sqrt,2,2,200,20,sqrt,2,2,200,0.9407628738210699,0.9338517287980568,0.9388582606435127,0.9300520100075587,0.9385513969700894,0.9364152540480575,0.0039114120704883204,53,0.9702504507394559,0.9711211486314197,0.9701992212259279,0.9712453155113161,0.9702683529470176,0.9706168978110273,0.00046462854069325603
5.9116973876953125,0.03680212010701615,0.29227628707885744,0.004416118083836578,log2,2,5,80,,log2,2,5,80,0.9408319195984922,0.9336659758648935,0.9388586035926587,0.9304080894056257,0.9377198882481919,0.9362968953419724,0.0037617409701050267,54,0.9714924975110066,0.9720194257496102,0.9717227502268806,0.9726049051479064,0.971165574244478,0.9718010305759763,0.0004897011320668547
5.601070261001587,0.0233481064378251,0.2756062984466553,0.008056567865236421,sqrt,2,2,80,20,sqrt,2,2,80,0.9408297429537728,0.933517602893841,0.9386992418616904,0.9306473958558628,0.9377134497220915,0.9362814866574517,0.003686861169136693,55,0.9699419512127813,0.9707232008784585,0.9701611728815348,0.9709659306755414,0.969839427570469,0.970326336643757,0.00044242364761105804
14.3747407913208,0.04686918302983074,0.6941835880279541,0.023118343029779744,log2,2,2,200,20,log2,2,2,200,0.940404851607451,0.9334138671365566,0.9389344879160685,0.9302617300672228,0.9383548864009944,0.9362739646256587,0.0038157559907058937,56,0.9702392354872825,0.9710247970813715,0.9703257635074576,0.9715205059847178,0.9704199118097008,0.9707060427741059,0.0004918021802119318
3.8120980262756348,0.11034229164870334,0.18631377220153808,0.004567271394882393,log2,2,2,50,,log2,2,2,50,0.94124978887529,0.9326825139578958,0.9392556914609265,0.9301644647108865,0.9378427462409469,0.9362390410491891,0.004155213748207167,57,0.9726821738374686,0.9730936036819562,0.9725460335084982,0.9735931429356538,0.972520118876256,0.9728870145679664,0.00040844499998274726
0.8785492420196533,0.022375820672634838,0.048258209228515626,0.0013051109292835698,log2,1,2,10,,log2,1,2,10,0.9422074991359022,0.9328165937731476,0.937745949246179,0.9307033366066637,0.9375444207065764,0.9362035598936937,0.0040484109170693,58,0.9864324746944375,0.9870303916712745,0.9861909381261027,0.9866119215701472,0.9865985726378436,0.9865728597399611,0.00027462502726635277
0.8627887725830078,0.02667949134206263,0.050150060653686525,0.00421170833396084,sqrt,1,2,10,,sqrt,1,2,10,0.9412671377371875,0.9341355363391762,0.9385748187518916,0.9280823345197919,0.9385527398928964,0.9361225134481888,0.004625570584964794,59,0.9860847613560497,0.9866688375068424,0.9867675426873885,0.9867931285363631,0.9865783349911352,0.9865785210155558,0.00025835684042366063
7.07771053314209,0.0353937653275838,0.34208269119262696,0.007875487908218374,sqrt,2,2,100,20,sqrt,2,2,100,0.9408797849236977,0.9335289790215481,0.9378774021311458,0.930392933497604,0.9378573339356411,0.9361072867019274,0.0036952460342513337,60,0.9705395112129753,0.9708803252212783,0.9696327110183594,0.9714576663850596,0.9698329164854987,0.9704686260646342,0.0006716550139554161
14.34344129562378,0.10932138853648525,0.6741424083709717,0.005406489490158665,log2,2,5,200,20,log2,2,5,200,0.9405950285168166,0.9331329881149317,0.9384622370670372,0.9302854006006467,0.9380041954466044,0.9360959699492073,0.0037953669156301053,61,0.969166440515606,0.9698412023420108,0.9689330439626642,0.970317046227957,0.969028182730124,0.9694571831556724,0.0005348139452324416
7.114560127258301,0.07631100966516653,0.36856794357299805,0.037480091218131034,log2,2,2,100,20,log2,2,2,100,0.9406703791062843,0.9335154620557656,0.9386972518172197,0.92977595430019,0.9378035684957965,0.9360925231550514,0.003929614196826501,62,0.9702123619121626,0.9710370436217012,0.9700913615309616,0.9709946128473487,0.9698029907393716,0.9704276741303092,0.0004984868184002622
3.7454622745513917,0.05193155613124336,0.18640389442443847,0.004447421137340988,log2,2,5,50,,log2,2,5,50,0.9402046252889759,0.9326205773925236,0.9388247308980978,0.9302802190028787,0.9383748264931779,0.9360609958151308,0.0038836984617165835,63,0.9712170951296883,0.9720213048359023,0.9708556159378623,0.9722988385199659,0.9709371108772819,0.9714659930601401,0.0005858719148040559
5.669286155700684,0.03216347974825991,0.2722261905670166,0.007642893339061532,log2,2,2,80,20,log2,2,2,80,0.9402325795467079,0.9327965053843102,0.9382940617162637,0.929490287381266,0.9387076477135137,0.9359042163484123,0.004076804349228274,64,0.9698321108674068,0.9709750431713305,0.9701127290636047,0.9711955027843152,0.9698954181668087,0.9704021608106933,0.0005697545905799172
3.577672243118286,0.08605742294832727,0.1768660068511963,0.0042283658196049624,sqrt,2,2,50,20,sqrt,2,2,50,0.9398553540086759,0.9333981464692949,0.938154495179701,0.9292760727135293,0.9386857261219911,0.9358739588986384,0.003965353375595655,65,0.9695191850592269,0.9706407355736638,0.9696131498110276,0.9710482184402308,0.9698705914070844,0.9701383760582468,0.0006018549603048498
14.528690910339355,0.10176587263421344,0.691456413269043,0.02552752071172769,sqrt,2,5,200,20,sqrt,2,5,200,0.9400398709525721,0.932681085623744,0.9386117577205401,0.9293609845880846,0.9379769548388952,0.9357341307447671,0.004044464664487675,66,0.9690862082128321,0.9697977475149828,0.9690017893892905,0.9702685632490562,0.9690944320608857,0.9694497480854094,0.0005001279006147777
5.986944198608398,0.1798247259991532,0.2877626419067383,0.014012996936740265,sqrt,2,5,80,20,sqrt,2,5,80,0.9398021319819864,0.9328079164283316,0.9388163473937099,0.9294956482359357,0.9374627399292524,0.9356769567938432,0.003911568309134105,67,0.9689856958405099,0.9696741892695059,0.9686670958298733,0.9699566336711238,0.9688741279050501,0.9692315485032126,0.0004956771499470769
3.7296441555023194,0.06503103085786913,0.19963083267211915,0.03375061987694594,sqrt,2,5,50,,sqrt,2,5,50,0.9405048735954221,0.9319878974694336,0.9375944049805727,0.9301406784850077,0.9379385196668273,0.9356332748394525,0.003907686027981765,68,0.9711545114452038,0.9716632040324408,0.9710165299007489,0.9719927428542035,0.9711287292877674,0.9713911435040729,0.000374467625616028
3.624162292480469,0.06402360558376817,0.16977763175964355,0.0014001903912506713,log2,2,2,50,20,log2,2,2,50,0.9397277355904979,0.9338149439152957,0.9385313770431817,0.9288964572071267,0.9371769501467287,0.9356294927805662,0.003904804894499083,69,0.9697265383125884,0.9703674770021873,0.9696915765888233,0.9709662428962977,0.9694654683095896,0.9700434606218973,0.0005504272843166141
7.241975784301758,0.17458119074676406,0.3350844860076904,0.008774091041307122,sqrt,2,5,100,20,sqrt,2,5,100,0.9400143733610539,0.9329271812364971,0.9382465076676101,0.9289719822498337,0.9379533844130719,0.9356226857856133,0.004076790880481829,70,0.9688541761413012,0.969684155467681,0.9690721680383718,0.9699809078187422,0.9689186401072025,0.9693020095146597,0.0004488412578599839
5.559069490432739,0.035794189011158446,0.2676025390625,0.004738241314126207,log2,2,5,80,20,log2,2,5,80,0.9398450368890362,0.9330568134016031,0.9380944333498111,0.9293588853409728,0.9376126687674081,0.9355935675497662,0.0038395956785197702,71,0.9689505128181576,0.9693092456468411,0.9687047724818225,0.9697174005734054,0.9686920344973341,0.9690747932035121,0.0003916062705939967
7.1659783840179445,0.06290383861481672,0.33905463218688964,0.0051593931972648025,log2,2,5,100,20,log2,2,5,100,0.9397826347872879,0.932005427941673,0.9382321043754293,0.9295434128302453,0.9382206846365033,0.9355568529142279,0.004022046326020576,72,0.9685917641973912,0.9692557831654887,0.9688591091348604,0.9699623429579585,0.9689259214045116,0.9691189841720421,0.0004717493349688797
0.9139609813690186,0.10257412311183811,0.04893932342529297,0.011134100768503194,sqrt,1,2,10,20,sqrt,1,2,10,0.9396973264096133,0.9332468226155302,0.9369754940680304,0.9271020253905525,0.9388109757373653,0.9351665288442185,0.004600086148653542,73,0.9806502126965624,0.9819205566223393,0.9809639431679034,0.9819205889020834,0.9812401463483822,0.9813390895474541,0.0005101610210584591
