mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
16.991704416275024,0.11226168852516061,0.9138202667236328,0.0069709696396656655,sqrt,1,2,200,50,sqrt,1,2,200,0.9472474725116325,0.9413216901627011,0.9458537687537599,0.937589526499281,0.946512190888601,0.9437049297631951,0.0036912280133242392,1,0.9900729757055913,0.9904780895222737,0.9902209027291439,0.9904647625162285,0.9902234422974932,0.990292034554146,0.00015633477756478312
17.108947467803954,0.14925784006126974,0.9104351997375488,0.005569900442457553,log2,1,2,200,30,log2,1,2,200,0.9473643379651213,0.941640869384582,0.945702899901199,0.9371441821236944,0.9462874420386344,0.9436279462826462,0.0037769470546424556,2,0.9900101141493158,0.9904077139972474,0.9900553286706272,0.9903965432596209,0.9901227886356647,0.9901984977424952,0.00017012413014143318
17.11751799583435,0.1100824073264321,0.9327445030212402,0.03452885925618057,log2,1,2,200,40,log2,1,2,200,0.9478077610344934,0.9415324525284139,0.9453977133654168,0.9369358473214053,0.9461868484257856,0.943572124535103,0.003906676575012444,3,0.9901325044665646,0.9905455717219386,0.9901151182764353,0.9905291232523525,0.990196936613988,0.9903038508662558,0.00019265869121075103
17.683114957809448,0.21192537381364618,0.9198440551757813,0.011443200941578632,sqrt,1,2,200,30,sqrt,1,2,200,0.9477372143224612,0.9412628399971236,0.9454934094480317,0.9368837720979037,0.9461835846712375,0.9435121641073515,0.003947351259593755,4,0.9900032229060429,0.9904427604503091,0.9900147911446351,0.9904124660510243,0.9900284990769797,0.9901803479257982,0.00020227681546760337
17.10527172088623,0.0674914400948857,0.9161944389343262,0.017646073127964457,log2,1,2,200,50,log2,1,2,200,0.9476788239438491,0.94119129425665,0.9448063943444863,0.937512357982992,0.9461300746346609,0.9434637890325277,0.0036677500264676883,5,0.9900389014721676,0.9905512315133849,0.9901122361972272,0.9905127367244284,0.9901493871552629,0.9902728986124941,0.00021485514984856575
17.57485160827637,0.09080063512200796,0.9670092105865479,0.024213681336542295,log2,1,2,200,,log2,1,2,200,0.9471059260829621,0.9410923504007869,0.9456035346577302,0.9372228099863181,0.9461636506170975,0.9434376543489791,0.003733712676183706,6,0.9901545497390152,0.9903852849181228,0.9902003016304881,0.9905175256112067,0.9901786139609715,0.9902872551719607,0.00014114451413796907
17.1681556224823,0.0660578195971562,0.9258763313293457,0.009874981499601235,sqrt,1,2,200,40,sqrt,1,2,200,0.9475758291513409,0.9410831672690934,0.9455490764350376,0.9370592852680432,0.9458406322628229,0.9434215980772676,0.0038362171288262767,7,0.9900496617908766,0.9904874897634263,0.9901983767669175,0.9904995844586811,0.9901934765237222,0.9902857178607247,0.00017793831598216263
8.448229217529297,0.053966067018708916,0.45728673934936526,0.010864440156186319,sqrt,1,2,100,50,sqrt,1,2,100,0.9468193690006713,0.9418941693276621,0.9452919913737943,0.9372966752292874,0.9457930924244337,0.9434190594711698,0.003478933458015171,8,0.9899861767230403,0.9903850435199912,0.9898915818799243,0.9903069003247855,0.9897722146258667,0.9900683834147216,0.00023786408430506243
17.453431415557862,0.18728017101208186,0.9471271991729736,0.03153003231714986,sqrt,1,2,200,,sqrt,1,2,200,0.9471467230410786,0.9411155783081049,0.9453613537232336,0.9372053773860871,0.9462255307267723,0.9434109126370552,0.0037271920323238075,9,0.9901821541007263,0.9904452097930307,0.9901020593873716,0.9905442093081068,0.9901458656529739,0.990283899648442,0.00017677867665137604
9.223331451416016,0.1470644332510863,0.46190481185913085,0.006402458241042001,sqrt,1,2,100,30,sqrt,1,2,100,0.9469824249011014,0.9413249543929744,0.9454776045887697,0.9374136890933567,0.9456637860510533,0.943372491805451,0.003533069071576401,10,0.9898499656897493,0.990120763250052,0.9897907070575451,0.9902041975670074,0.9899119647820078,0.9899755196692723,0.00015959198325289238
8.558794927597045,0.018779987963678534,0.46647005081176757,0.0054356511844653385,log2,1,2,100,50,log2,1,2,100,0.9474381153919432,0.9410327250181025,0.9453033055921765,0.9368958956295247,0.9459941259325587,0.943332833512861,0.0038611719792522423,11,0.9900161909519626,0.9902697662882987,0.9900738837674783,0.9902477714484633,0.9899675358949261,0.9901150296702257,0.0001222949647003128
8.889325714111328,0.19495332579039706,0.5334413528442383,0.09213572157614278,sqrt,1,2,100,,sqrt,1,2,100,0.9478876062590126,0.9409943972157198,0.9450158161648009,0.9366801102188783,0.9459491701609059,0.9433054200038635,0.004003669738413201,12,0.9900072695522216,0.9902796573939566,0.9898770467415278,0.9903527354006161,0.9899463058411829,0.990092602985901,0.00018857750062136508
8.578680515289307,0.05713498719372806,0.47931342124938964,0.02101550785934391,log2,1,2,100,30,log2,1,2,100,0.9475751478678908,0.940450100346264,0.94551313790764,0.9369754080760144,0.9459886478908973,0.9433004884177413,0.003962980848309505,13,0.9899774837249721,0.9902354789509071,0.9898625986188999,0.990130654981821,0.9899348185466388,0.9900282069646478,0.0001357774947135054
6.833698463439942,0.08097111012321338,0.3670035362243652,0.005519465193845348,log2,1,2,80,50,log2,1,2,80,0.9477093539744488,0.9406994416240517,0.9450617984134042,0.9371108077789763,0.945770215361929,0.943270323430562,0.003839606770944078,14,0.9898392580969998,0.9902528817588641,0.989865628402973,0.9901820778124327,0.9898924332518841,0.9900064558646309,0.00017456082812232032
8.750689029693604,0.11364970679849731,0.474381160736084,0.00929917441592675,log2,1,2,100,,log2,1,2,100,0.9473748265324989,0.9408773200966447,0.9451158835779473,0.9369744264589397,0.9458026504821564,0.9432290214296375,0.0037953121775338547,15,0.9899118464196734,0.9903126581903817,0.9899643264352929,0.9902491384539076,0.9899384851988566,0.9900752909396224,0.00016988773527544502
8.559892988204956,0.05112155252055954,0.4574721813201904,0.008847679263783527,sqrt,1,2,100,40,sqrt,1,2,100,0.9467747425723932,0.9406646584870892,0.9455630543048537,0.9370883159085927,0.9455625745893915,0.9431306691724641,0.0036797058034311056,16,0.9899362745718114,0.9902646535495101,0.989894469183505,0.9902663712531042,0.9899226854817957,0.9900568908079453,0.00017087278528680225
7.0834863662719725,0.07983363194501314,0.3645646095275879,0.006725545872393047,log2,1,2,80,,log2,1,2,80,0.9462725893240732,0.9411182835710565,0.9456019624284899,0.9369360944627279,0.9456854809833855,0.9431228821539467,0.00360355836474335,17,0.9895937572688869,0.9902242755241425,0.9899428755728387,0.9902818940193622,0.9898684438882466,0.9899822492546952,0.00025051613576280546
